sku,nombre_estandarizado,grupo_general,grupo_especializado,marca,modelo,descripcion_tecnica,capacidad,voltaje,refrigerante,tipo_operacion,seer,observaciones_equivalencia,proveedor_original,sku_original,precio_referencia,unidad
EL-CON-REM-USA-001,Control Universal 1000 Códigos USA Parts,Eléctricos,Controles,USA Parts,,Control Universal 1000 Códigos USA PARTS - Aire Acondicionado,,,,,,Control Universal 1000,Frio Refacciones,FR-46936311660800,210.00,Pieza
HE-INS-DET-DSZ-001,Detector Fugas Refrigerante DSZH RLD382P,Herramientas,Detectores,DSZH,RLD382P,Detector Fugas Refrigerante DSZH RLD382P - HVAC Profesional,,,,,,Detector Fugas DSZH,Frio Refacciones,FR-46930723635456,3259.00,Pieza
HE-COR-TUB-USA-001,Cortador Tubos USA Parts CT138,Herramientas,Cortadores,USA Parts,CT138,Cortador Tubos CT138 USA PARTS - Herramienta HVAC Cobre,,,,,,Cortador Tubos CT138,Frio Refacciones,FR-46930639356160,359.00,Pieza
HE-VAC-DIG-DSZ-001,Vacuómetro Digital DSZH WKVG89,Herramientas,Vacuómetros,DSZH,WKVG89,Vacuómetro Digital DSZH WKVG89 - Medidor Vacío HVAC,,,,,,Vacuómetro Digital DSZH,Frio Refacciones,FR-46930570019072,3995.00,Pieza
EL-MOT-AXI-USA-001,Motor Axial 300mm 110V USA Parts,Eléctricos,Motores,USA Parts,,Motor Axial 300mm 110V USA PARTS - Ventilador Industrial,,,,,,Motor Axial 300mm,Frio Refacciones,FR-46930524700928,1099.00,Pieza
HE-INS-DET-YJ-002,Detector Fugas AccuProbe II Yellow Jacket 69354,Herramientas,Detectores,Yellow Jacket,69354,Detector Fugas AccuProbe II Yellow Jacket 69354 - HVAC Pro,,,,,,Detector Fugas AccuProbe,Frio Refacciones,FR-46897294835968,9890.00,Pieza
EL-GAB-CON-FUL-001,Gabinete Montaje Controlador GB-01S Full Gauge,Eléctricos,Accesorios,Full Gauge,GB-01S,Gabinete Montaje Controlador GB-01S Full Gauge - IP65,,,,,,Gabinete Controlador,Frio Refacciones,FR-46897227792640,420.00,Pieza
AC-EQU-POR-MAB-001,Aire Acondicionado Portátil Mabe 12000 BTU,Equipos,Portátiles,Mabe,,Aire Acondicionado Portátil Mabe 12,000 BTU Solo Frío,,,,,,Aire Acondicionado Portátil,Frio Refacciones,FR-46816372097280,5999.00,Pieza
EL-MOT-EME-001,Micromotor 1/40 HP Emerson MFB18W,Eléctricos,Motores,Emerson,MFB18W,Micromotor 1/40 HP Emerson MFB18W - Motor Refrigeración,,,,,,Micromotor Emerson 1/40,Frio Refacciones,FR-46789259002112,540.00,Pieza
EL-MOT-EME-002,Micromotor 1/70 HP Emerson MFB10W,Eléctricos,Motores,Emerson,MFB10W,Micromotor 1/70 HP Emerson MFB10W - Motor Refrigeración,,,,,,Micromotor Emerson 1/70,Frio Refacciones,FR-46789224595712,480.00,Pieza
HE-REC-REF-YJ-002,Recuperadora Refrigerante Domestica 95780,Herramientas,Recuperadoras,Yellow Jacket,95780,Recuperadora TurboRecover 95780 Yellow Jacket - HVAC Pro,,,,,,Recuperadora 95780,Frio Refacciones,FR-46779135820032,22650.00,Pieza
HE-MAN-ALT-YJ-001,Manómetro Alta Presión Yellow Jacket 49139,Herramientas,Manómetros,Yellow Jacket,49139,Manómetro Alta Presión R22/404A/410A Yellow Jacket 49139,,,,,,Manómetro Alta YJ,Frio Refacciones,FR-46733278019840,920.00,Pieza
HE-VAC-DIG-JB-001,Vacuómetro Digital JB DV22N,Herramientas,Vacuómetros,JB,DV22N,Vacuómetro Digital JB DV22N - Medidor Vacío HVAC,,,,,,Vacuómetro Digital JB,Frio Refacciones,FR-46733165822208,4199.00,Pieza
HE-MAN-DIG-YJ-001,Manifold Digital TitanMax Mochila Yellow Jacket,Herramientas,Manómetros,Yellow Jacket,40880,Manifold Digital TitanMax Mochila Yellow Jacket 40880,,,,,,Manifold Digital TitanMax,Frio Refacciones,FR-46732141461760,23390.00,Pieza
HE-ABO-PRE-YJ-001,Juego Flare 45 Premium Yellow Jacket 60431,Herramientas,Abocinadores,Yellow Jacket,60431,Juego Flare 45° Premium Yellow Jacket 60431 - Abocinador,,,,,,Juego Flare Premium YJ,Frio Refacciones,FR-46732086444288,6290.00,Pieza
HE-ABO-COR-YJ-001,Juego Flare con Cortatubo Yellow Jacket 60260,Herramientas,Abocinadores,Yellow Jacket,60260,"Juego Flare 1/8"" a 3/4"" Cortatubo Yellow Jacket 60260",,,,,,Juego Flare Cortatubo YJ,Frio Refacciones,FR-46732061245696,5295.00,Pieza
HE-MAN-BAJ-YJ-001,Manómetro Baja Presión Yellow Jacket 49140,Herramientas,Manómetros,Yellow Jacket,49140,Manómetro Baja Presión R22/404A/R410 Yellow Jacket 49140,,,,,,Manómetro Baja YJ,Frio Refacciones,FR-46732053119232,920.00,Pieza
MI-KIT-INS-38-58,Kit Instalación Minisplit 3/8 y 5/8 USA Tools,Materiales,Kits Instalación,USA Tools,,"Kit Instalación Minisplit 3/8"" + Gas 5/8"" USA TOOLS",,,,,,Kit Instalación 3/8 5/8,Frio Refacciones,FR-46665379283200,449.00,Pieza
MI-KIT-INS-14-58,Kit Instalación Minisplit 1/4 y 5/8 USA Tools,Materiales,Kits Instalación,USA Tools,,"Kit Instalación Minisplit 1/4"" + Gas 5/8"" USA TOOLS",,,,,,Kit Instalación 1/4 5/8,Frio Refacciones,FR-46665341927680,449.00,Pieza
MI-KIT-INS-14-12,Kit Instalación Minisplit 1/4 y 1/2 USA Tools,Materiales,Kits Instalación,USA Tools,,"Kit Instalación Minisplit 1/4"" + Gas 1/2"" USA TOOLS",,,,,,Kit Instalación 1/4 1/2,Frio Refacciones,FR-46665319874816,399.00,Pieza
HE-DOB-KIT-USA-001,Kit Doblador Tubos USA Parts CT-999,Herramientas,Dobladotubos,USA Parts,CT-999,Kit Doblador Tubos USA PARTS CT-999 - Herramienta HVAC,,,,,,Kit Doblador Tubos USA,Frio Refacciones,FR-46665144860928,2399.00,Pieza
AC-SOP-CON-USA-001,Soporte Condensadora USA Parts UPCFS80,Accesorios,Bases,USA Parts,UPCFS80,Soporte Condensadora USA PARTS UPCFS80 - Base Minisplit,,,,,,Soporte Condensadora USA,Frio Refacciones,FR-46664601895168,379.00,Pieza
MI-CIN-ALU-USA,Cinta Aluminio Lisa 2in USA Parts,Materiales,Cintas,USA Parts,,"3 Pack Cinta Aluminio lisa 2"" USA PARTS 27m - Ductos HVAC",,,,,,Cinta Aluminio Lisa 2in,Frio Refacciones,FR-46664409284864,349.00,Pieza
QU-QUI-ACE-POE-TEX-002,Aceite Polioléster SW32 Texas 1L,Insumos,Químicos,Texas Lubricant,SW32,Aceite Polioléster Texas SW32 - Lubricante Refrigeración,,,,,,Aceite SW32 Texas 1L,Frio Refacciones,FR-46662012928256,389.00,Pieza
HE-VAC-DIG-YJ-002,Vacuómetro Digital Yellow Jacket 69080,Herramientas,Vacuómetros,Yellow Jacket,69080,Vacuómetro Digital 69080 Yellow Jacket - Medidor Vacío HVAC,,,,,,Vacuómetro Digital YJ,Frio Refacciones,FR-46651006517504,6290.00,Pieza
HE-PEI-SER-001,Peine Serpentín Yellow Jacket 61158,Herramientas,Peines,Yellow Jacket,61158,Peines Serpentín 61158 Yellow Jacket - Enderezador Aletas,,,,,,Peine 61158 YJ,Frio Refacciones,FR-46650987839744,540.00,Pieza
MI-TUB-COB-14-ROL,Rollo Tubo Cobre Flexible 1/4 IUSA,Materiales,Tubería,IUSA,,"Rollo Tubo Flexible Cobre 1/4"" x 15.2m - Refrigeración",,,,,,Rollo Cobre 1/4,Frio Refacciones,FR-46650970341632,699.00,Pieza
EL-CAP-USA-70-5,Capacitor USA Parts 70+5 MFD,Eléctricos,Capacitores,USA Parts,70+5,Capacitor USA PARTS 70+5 MFD - Dual Aire Acondicionado,,,,,,Capacitor 70+5,Frio Refacciones,FR-46643100745984,160.00,Pieza
EL-CAP-USA-70,Capacitor USA Parts 70 MFD,Eléctricos,Capacitores,USA Parts,70,Capacitor USA PARTS 70 MFD - Motor Aire Acondicionado,,,,,,Capacitor 70,Frio Refacciones,FR-46643099664640,150.00,Pieza
EL-CAP-USA-65-5,Capacitor USA Parts 65+5 MFD,Eléctricos,Capacitores,USA Parts,65+5,Capacitor USA PARTS 65+5 MFD - Dual Aire Acondicionado,,,,,,Capacitor 65+5,Frio Refacciones,FR-46643097895168,145.00,Pieza
EL-CAP-USA-60-5,Capacitor USA Parts 60+5 MFD,Eléctricos,Capacitores,USA Parts,60+5,Capacitor USA PARTS 60+5 MFD - Dual Aire Acondicionado,,,,,,Capacitor 60+5,Frio Refacciones,FR-46643094651136,140.00,Pieza
EL-CAP-USA-50,Capacitor USA Parts 50 MFD,Eléctricos,Capacitores,USA Parts,50,Capacitor USA PARTS 50 MFD - Motor Aire Acondicionado,,,,,,Capacitor 50,Frio Refacciones,FR-46643093799168,90.00,Pieza
EL-CAP-USA-55-5,Capacitor USA Parts 55+5 MFD,Eléctricos,Capacitores,USA Parts,55+5,Capacitor USA PARTS 55+5 MFD - Dual Aire Acondicionado,,,,,,Capacitor 55+5,Frio Refacciones,FR-46643086557440,99.00,Pieza
EL-CAP-USA-80,Capacitor USA Parts 80 MFD,Eléctricos,Capacitores,USA Parts,80,Capacitor USA PARTS 80 MFD - Motor Aire Acondicionado,,,,,,Capacitor 80,Frio Refacciones,FR-46643084034304,170.00,Pieza
EL-CON-ELE-FUL-001,Control Electrónico MT-512E Full Gauge,Eléctricos,Controladores,Full Gauge,MT-512E,Control Electrónico MT-512E 2HP Full Gauge - Temperatura,,,,,,Control MT-512E,Frio Refacciones,FR-46643081707776,679.00,Pieza
EL-CON-ELE-FUL-002,Control Electrónico 516E/13 Full Gauge,Eléctricos,Controladores,Full Gauge,516E/13,Control Electrónico 516E/13 Full Gauge - Temperatura HVAC,,,,,,Control 516E/13,Frio Refacciones,FR-46643080298752,1049.00,Pieza
EL-CON-ELE-FUL-003,Controlador Electrónico TC-900E Full Gauge,Eléctricos,Controladores,Full Gauge,TC-900E,Controlador Electrónico TC-900E Full Gauge - Deshielo,,,,,,Controlado TC-900E,Frio Refacciones,FR-46643079676160,810.00,Pieza
QU-QUI-COI-GAL,Coil Cleaner Ecológico Galón Adesa,Insumos,Químicos,Adesa,,Coil Cleaner Ecológico Galón 3.75L - Limpiador Serpentín,,,,,,Coil Cleaner Galón,Frio Refacciones,FR-46641174708480,190.00,Pieza
QU-QUI-ACE-PAG-46,Aceite Sintético PAG-46 Detector Fugas Texas 1L,Insumos,Químicos,Texas Lubricant,PAG-46,Aceite Sintético PAG-46 Detector Fugas 1L - Refrigeración,,,,,,Aceite PAG-46 Texas,Frio Refacciones,FR-46641170579712,320.00,Pieza
QU-QUI-ACE-VAC,Aceite Sintético Bomba Vacío Texas 1L,Insumos,Químicos,Texas Lubricant,,Aceite Sintético Vacuum Bomba Vacío 1L - Lubricante HVAC,,,,,,Aceite Bomba Vacío,Frio Refacciones,FR-46641168810240,199.00,Pieza
QU-QUI-ACE-MIN-150,Aceite Mineral 150 Texas 1L,Insumos,Químicos,Texas Lubricant,150,Aceite Mineral 150 1L Texas - Lubricante Refrigeración,,,,,,Aceite Mineral 150,Frio Refacciones,FR-46641165598976,280.00,Pieza
QU-QUI-ACE-PAG-100,Aceite Sintético PAG-100 Texas 1L,Insumos,Químicos,Texas Lubricant,PAG-100,Aceite Sintético PAG-100 1L Texas - Lubricante HFC,,,,,,Aceite PAG-100 Texas,Frio Refacciones,FR-46641165402368,290.00,Pieza
QU-QUI-ACE-PAG-100-DET,Aceite Sintético PAG-100 Detector Fugas Texas 1L,Insumos,Químicos,Texas Lubricant,PAG-100,Aceite Sintético Texas PAG-100 Detector Fugas 1L,,,,,,Aceite PAG-100 Detector,Frio Refacciones,FR-46641165107456,335.00,Pieza
HE-INS-MUL-UEI,Multímetro Digital UEI DL369,Herramientas,Instrumentos,UEI,DL369,Multímetro Digital UEI DL369 - Medidor Eléctrico HVAC,,,,,,Multímetro UEI,Frio Refacciones,FR-46641163731200,2320.00,Pieza
MI-TUB-COB-34-ROL,Rollo Tubo Cobre Flexible 3/4 IUSA,Materiales,Tubería,IUSA,,"Rollo Tubo Cobre Flexible 3/4"" x 15.2M IUSA - HVAC",,,,,,Rollo Cobre 3/4,Frio Refacciones,FR-46635651891456,2599.00,Pieza
MI-TUB-COB-38-ROL,Rollo Tubo Cobre Flexible 3/8 IUSA,Materiales,Tubería,IUSA,,"Rollo Tubo Cobre Flexible 3/8"" x 15.2M IUSA - HVAC",,,,,,Rollo Cobre 3/8,Frio Refacciones,FR-46635650547968,1190.00,Pieza
MI-TUB-COB-58-ROL,Rollo Tubo Cobre Flexible 5/8 IUSA,Materiales,Tubería,IUSA,,"Rollo Tubo Cobre Flexible 5/8"" x 15.2M IUSA - HVAC",,,,,,Rollo Cobre 5/8,Frio Refacciones,FR-46635646320896,2240.00,Pieza
MI-TUB-COB-516-ROL,Rollo Tubo Cobre Flexible 5/16 IUSA,Materiales,Tubería,IUSA,,"Rollo Tubo Cobre Flexible 5/16"" x 15.2M IUSA - HVAC",,,,,,Rollo Cobre 5/16,Frio Refacciones,FR-46635626332416,949.00,Pieza
AC-BAS-MIN-USA-001,Base Minisplit 1 TR USA Parts,Accesorios,Bases,USA Parts,,Base Minisplit 1 TR USA PARTS - Soporte Aire Acondicionado,,,,,,Base Minisplit 1TR,Frio Refacciones,FR-46635622564096,390.00,Pieza
AC-BAS-MIN-USA-002,Base Minisplit 2 TR USA Parts,Accesorios,Bases,USA Parts,,Base Minisplit 2 TR USA PARTS - Soporte Aire Acondicionado,,,,,,Base Minisplit 2TR,Frio Refacciones,FR-46635615944960,449.00,Pieza
MI-CIN-MOM-KOB,Cinta Momia Aislante Kobra 25m,Materiales,Cintas,Kobra AC Tools,,"5 Pack Cinta Momia Aislante 25M Kobra - Tubería HVAC",,,,,,Cinta Momia Kobra,Frio Refacciones,FR-46635610341632,299.00,Pieza
HE-COR-TUB-USA-002,Cortador Tubos Roller USA Parts,Herramientas,Cortadores,USA Parts,,Cortador Tubos Roller USA PARTS - Herramienta HVAC,,,,,,Cortador Tubos Roller,Frio Refacciones,FR-46635607851264,379.00,Pieza
HE-COR-TUB-USA-003,Cortador Tubos Rodamiento USA Parts,Herramientas,Cortadores,USA Parts,,Cortador Tubos Rodamiento USA PARTS - Herramienta HVAC,,,,,,Cortador Tubos Rodamiento,Frio Refacciones,FR-46635606769920,249.00,Pieza
QU-QUI-GAS-LIM-USA,Gas Limpieza USA Flush 500g,Insumos,Químicos,USA Parts,USA FLUSH,Gas Limpieza USA FLUSH 500G - Solvente Refrigeración,,,,,,Gas Limpieza USA,Frio Refacciones,FR-46635603329280,199.00,Pieza
AC-TOB-PLA-001,Tobogán Plástico AC 1-1.5 TR USA Parts,Accesorios,Tubería,USA Parts,,Tobogán Plástico AC 1-1.5 TR USA PARTS - Drenaje Minisplit,,,,,,Tobogán Plástico 1-1.5,Frio Refacciones,FR-46635602837760,349.00,Pieza
AC-TOB-PLA-002,Tobogán Plástico AC 1.5-3 TR USA Parts,Accesorios,Tubería,USA Parts,,Tobogán Plástico AC 1.5-3 TR USA PARTS - Drenaje Minisplit,,,,,,Tobogán Plástico 1.5-3,Frio Refacciones,FR-46635602510080,450.00,Pieza
QU-GAS-R22-BOY,Gas Refrigerante R-22 Quimobásicos Boya 13.6kg,Insumos,Gases Refrigerantes,Quimobásicos,R-22,Gas Refrigerante Quimobásicos R-22 Boya 13.6KG - Industrial,,,,,,Gas R22 Boya,Frio Refacciones,FR-46635600249088,3290.00,Pieza
AC-SOP-ANT-USA,Soportes Antivibración Minisplit USA Parts,Accesorios,Vibración,USA Parts,,Soportes Antivibración Minisplit USA PARTS - Amortiguadores,,,,,,Soportes Antivibración,Frio Refacciones,FR-46635599200512,299.00,Pieza
HE-HID-PRE-USA,Hidrolavadora Presión Minisplit USA Parts,Herramientas,Hidrolavadoras,USA Parts,,Hidrolavadora Presión Minisplit USA PARTS - Limpieza HVAC,,,,,,Hidrolavadora Presión,Frio Refacciones,FR-46635598315776,1990.00,Pieza
QU-QUI-COI-LIT,Coil Cleaner Limpiador Ecológico 1L Adesa,Insumos,Químicos,Adesa,,Coil Cleaner Limpiador Ecológico 1L ADESA - Serpentín,,,,,,Coil Cleaner 1L,Frio Refacciones,FR-46635597693184,70.00,Pieza
QU-QUI-FOA-CAN-GAL,Foam Cleaner Evaporador Canela Galón Adesa,Insumos,Químicos,Adesa,,Foam Cleaner Evaporador Canela 3.75L Galón ADESA,,,,,,Foam Cleaner Canela Galón,Frio Refacciones,FR-46635596251392,200.00,Pieza
QU-QUI-FOA-CAN-LIT,Foam Cleaner Evaporador Canela 1L Adesa,Insumos,Químicos,Adesa,,Foam Cleaner Evaporador Canela 1L ADESA - Limpiador,,,,,,Foam Cleaner Canela 1L,Frio Refacciones,FR-46635595235584,70.00,Pieza
QU-QUI-FOA-GAL,Foam Cleaner Limpiador Galón Adesa,Insumos,Químicos,Adesa,,Foam Cleaner Limpiador 3.75L Galón ADESA - Serpentín,,,,,,Foam Cleaner Galón,Frio Refacciones,FR-46635594219776,270.00,Pieza
QU-QUI-FOA-LIT,Foam Cleaner Limpiador 1L Adesa,Insumos,Químicos,Adesa,,Foam Cleaner Limpiador 1L ADESA - Limpiador Serpentín,,,,,,Foam Cleaner 1L,Frio Refacciones,FR-46635589763328,90.00,Pieza
QU-GAS-R134-BOY,Gas Refrigerante iGas R-134A Boya 13.6kg,Insumos,Gases Refrigerantes,iGas,R-134A,Gas Refrigerante iGas R-134A Boya 13.6KG - Industrial,,,,,,Gas R-134A Boya,Frio Refacciones,FR-46629730517248,2499.00,Pieza
QU-GAS-R32-BOY,Gas Refrigerante iGas R-32 Boya 3kg,Insumos,Gases Refrigerantes,iGas,R-32,Gas Refrigerante iGas R-32 Boya 3KG - Ecológico,,,,,,Gas R-32 Boya 3kg,Frio Refacciones,FR-46629730156800,1090.00,Pieza
QU-GAS-R32-650,Gas Refrigerante iGas R-32 650g,Insumos,Gases Refrigerantes,iGas,R-32,Gas Refrigerante iGas R-32 650G - Aire Acondicionado,,,,,,Gas R-32 650g,Frio Refacciones,FR-46629724455168,260.00,Pieza
QU-QUI-AGE-ERK,Agente Limpieza ERKA Flush 800g,Insumos,Químicos,ERKA,,Agente Limpieza ERKA FLUSH 800G - Limpiador HVAC,,,,,,Agente Limpieza ERKA,Frio Refacciones,FR-46629724291328,390.00,Pieza
QU-GAS-R410-650,Gas Refrigerante UNI R-410A 650g,Insumos,Gases Refrigerantes,UNI,R-410A,Gas Refrigerante UNI R-410A 650G - Aire Acondicionado,,,,,,Gas R-410A 650g,Frio Refacciones,FR-46629722685696,260.00,Pieza
QU-GAS-R134-1KG,Gas Refrigerante iGas R-134A 1kg,Insumos,Gases Refrigerantes,iGas,R-134A,Gas Refrigerante iGas R-134A 1KG - Aire Acondicionado,,,,,,Gas R-134A 1kg,Frio Refacciones,FR-46629721768192,269.00,Pieza
QU-GAS-R22-1KG,Gas Refrigerante Quimobásicos R-22 1kg,Insumos,Gases Refrigerantes,Quimobásicos,R-22,Gas Refrigerante Quimobásicos R-22 1KG - Aire Acondicionado,,,,,,Gas R-22 1kg,Frio Refacciones,FR-46629720916224,370.00,Pieza
AC-BOM-CON-USA,Bomba Condensado Aspa-Pump USA Tools,Accesorios,Bombas,USA Tools,ASPA-PUMP,Bomba Condensado ASPA-PUMP USA TOOLS - Drenaje HVAC,,,,,,Bomba Condensado USA Tools,Frio Refacciones,FR-46629719081216,1349.00,Pieza
EL-TAR-CON-KOB,Tarjeta Control Universal Kobra,Eléctricos,Tarjetas,Kobra AC Tools,,Tarjeta Control Universal A/A Kobra AC Tools - Minisplit,,,,,,Tarjeta Control Kobra,Frio Refacciones,FR-46629716754688,355.00,Pieza
HE-MAN-ERA,Manifold Erasa R-22 R-407 R-507 R-134A,Herramientas,Manómetros,Erasa,,Manifold ERASA R-22 R-407 R-507 R-134A - Refrigeración,,,,,,Manifold Erasa,Frio Refacciones,FR-46629716558080,549.00,Pieza
QU-QUI-ESP-USA,Espuma Desengrasante USA Foam 500g,Insumos,Químicos,USA Parts,USA FOAM,Espuma Desengrasante USA FOAM 500G - Limpiador HVAC,,,,,,Espuma Desengrasante USA,Frio Refacciones,FR-46629710168320,150.00,Pieza
HE-COR-TUB-YJ-001,Cortador Tubos Premium Yellow Jacket 60102,Herramientas,Cortadores,Yellow Jacket,60102,Cortador Tubos Premium Yellow Jacket 60102 - HVAC,,,,,,Cortador Premium YJ,Frio Refacciones,FR-46629708169472,1590.00,Pieza
HE-SAC-PUN-USA,Sacabocados Punta Estándar 2.5 USA Parts,Herramientas,Perforación,USA Parts,,Sacabocados Punta Estándar 2.5"" USA PARTS - Perforación,,,,,,Sacabocados 2.5,Frio Refacciones,FR-46626382283008,499.00,Pieza
MI-KIT-INS-14-38,Kit Instalación Minisplit 1/4 3/8 USA Tools,Materiales,Kits Instalación,USA Tools,,"Kit Instalación Minisplit 1/4"" 3/8"" USA TOOLS - HVAC",,,,,,Kit Instalación 1/4 3/8,Frio Refacciones,FR-46626376581376,399.00,Pieza
HE-BOM-VAC-USA-001,Bomba Vacío USA Parts UPVP225N,Herramientas,Bombas,USA Parts,UPVP225N,Bomba Vacío UPVP225N USA PARTS - Evacuación HVAC,,,,,,Bomba Vacío UPVP225N,Frio Refacciones,FR-46626376122624,3450.00,Pieza
HE-BOM-VAC-USA-002,Bomba Vacío USA Parts UPVP290N,Herramientas,Bombas,USA Parts,UPVP290N,Bomba Vacío UPVP290N USA PARTS - Evacuación HVAC,,,,,,Bomba Vacío UPVP290N,Frio Refacciones,FR-46626376089856,4360.00,Pieza
HE-BOM-VAC-USA-003,Bomba Vacío USA Parts UPVP245N,Herramientas,Bombas,USA Parts,UPVP245N,Bomba Vacío UPVP245N USA PARTS - Evacuación HVAC,,,,,,Bomba Vacío UPVP245N,Frio Refacciones,FR-46626375958784,3740.00,Pieza
HE-MAN-YJ-42034,Manómetro Yellow Jacket 42034,Herramientas,Manómetros,Yellow Jacket,42034,Manómetro Yellow Jacket 42034 R-22 R-410A R-404A - HVAC,,,,,,Manómetro YJ 42034,Frio Refacciones,FR-46626373271808,3890.00,Pieza
HE-MAN-USA-001,Manifold USA Parts R-22 R-134A R-410A,Herramientas,Manómetros,USA Parts,,Manifold R-22 R-134A R-410A R-404A USA PARTS - Refrigeración,,,,,,Manifold USA Parts,Frio Refacciones,FR-46626358722816,649.00,Pieza
HE-BOQ-SOL-USA,Boquilla Soldadura Gas Doble USA Parts,Herramientas,Soldadura,USA Parts,,Boquilla Soldadura Gas Doble USA PARTS - HVAC,,,,,,Boquilla Doble USA,Frio Refacciones,FR-46626343059712,790.00,Pieza
HE-INS-TER-INF,Termómetro Infrarrojo UT-300A USA Parts,Herramientas,Instrumentos,USA Parts,UT-300A,Termómetro Infrarrojo UT-300A USA PARTS - Medición Temperatura,,,,,,Termómetro Infrarrojo,Frio Refacciones,FR-46626330902784,450.00,Pieza
EL-CON-REM-USA-002,Control Universal 4000 Códigos USA Parts,Eléctricos,Controles,USA Parts,,Control Universal 4000 Códigos USA PARTS - Aire Acondicionado,,,,,,Control Universal 4000,Frio Refacciones,FR-46626278703360,290.00,Pieza
HE-SAC-BRO-DIA,Sacabocados Broca Diamante 2.5,Herramientas,Perforación,,,,"Sacabocados Broca Diamante 2.5"" - Herramienta Perforación",,,,,,Sacabocados Diamante,Frio Refacciones,FR-46626267988224,2490.00,Pieza
QU-GAS-R410-BOY,Gas Refrigerante UNI R-410A Boya 11.3kg,Insumos,Gases Refrigerantes,UNI,R-410A,Gas Refrigerante R-410A UNI 11.3 KG - Climatización,,,,,,Gas R-410A Boya 11.3,Frio Refacciones,FR-46626253340928,2549.00,Pieza
QU-GAS-R410-BOY-IGA,Gas Refrigerante iGas R-410A Boya 11.3kg,Insumos,Gases Refrigerantes,iGas,R-410A,Gas Refrigerante R-410A iGas Boya 11.3 KG - HVAC,,,,,,Gas R-410A Boya 11.3,Frio Refacciones,FR-46624169165056,2549.00,Pieza
MI-TUB-COB-14-1M,Tubo Cobre Flexible 1/4 1m Plomería Universal,Materiales,Tubería,Plomería Universal,,"Tubo Cobre Flexible - 6 mm (1/4'') / Uso General / 1 metro",,,,,,Tubo Cobre 1/4 1m,Plomería Universal,6084,83.52,Pieza
MI-TUB-COB-14-ROL-PU,Tubo Cobre Flexible 1/4 Rollo Plomería Universal,Materiales,Tubería,Plomería Universal,,"Tubo Cobre Flexible - 6 mm (1/4'') / Uso General / Rollo (15.24 m)",,,,,,Tubo Cobre 1/4 Rollo,Plomería Universal,6100,1125.00,Pieza
MI-TUB-COB-14-L-1M,Tubo Cobre Flexible 1/4 Tipo L 1m,Materiales,Tubería,Plomería Universal,,"Tubo Cobre Flexible - 6 mm (1/4'') / Tipo L (gas) / 1 metro",,,,,,Tubo Cobre 1/4 L 1m,Plomería Universal,6078,104.40,Pieza
MI-TUB-COB-34-L-1M,Tubo Cobre Flexible 3/4 Tipo L 1m,Materiales,Tubería,Plomería Universal,,"Tubo Cobre Flexible - 19 mm (3/4'') / Tipo L (gas) / 1 metro",,,,,,Tubo Cobre 3/4 L 1m,Plomería Universal,6081,304.50,Pieza
MI-TUB-COB-34-L-ROL,Tubo Cobre Flexible 3/4 Tipo L Rollo,Materiales,Tubería,Plomería Universal,,"Tubo Cobre Flexible - 19 mm (3/4'') / Tipo L (gas) / Rollo (18.30 m)",,,,,,Tubo Cobre 3/4 L Rollo,Plomería Universal,6097,4852.50,Pieza
AC-FIL-DES-BAR-001,Filtro Deshidratador 25g 1/4 Soldable Barreto,Accesorios,Filtros,Barreto,GB-25-4,Filtro Barreto Deshidratador 25gr 1/4 Soldable,,,,,,Filtro Deshidratador 25g,Reacsa,3251,75.00,Pieza
MI-CON-BAR-38,Unión Barreto 3/8 Tubería,Materiales,Conexiones,Barreto,DU-3/8,"Unión Barreto para Tubería 3/8"" (10 Pz)",,,,,,Unión Barreto 3/8,Reacsa,3252,400.00,Pieza
AC-VAL-CHE-COL-001,Válvula Check Seguridad Coldtek 5/16 x 1/4,Accesorios,Válvulas,Coldtek,VVCHRF004,Válvula Check Seguridad Coldtek 5/16 x 1/4,,,,,,Válvula Check 5/16,Reacsa,3253,120.00,Pieza
AC-VAL-CHE-COL-002,Válvula Check Lata Gas 1/4 Coldtek,Accesorios,Válvulas,Coldtek,VVCHRF001,Válvula Coldtek Check para Lata Gas Refrigeración 1/4,,,,,,Válvula Check Lata,Reacsa,3254,55.00,Pieza
EQ-REF-VER-CRI-001,Refrigerador Vertical Criotec CFX-17 17ft3,Equipos,Refrigeración Comercial,Criotec,CFX-17,Refrigerador Criotec CFX-17 Puerta De Cristal 17ft3,,,,,,Refrigerador CFX-17,Reacsa,3255,25901.16,Pieza
EQ-CON-HOR-CRI-001,Congelador Horizontal Criotec CTCC-25 25ft3,Equipos,Refrigeración Comercial,Criotec,CTCC-25,Congelador Horizontal Criotec 25' Puerta Sólida Tapa Cofre,,,,,,Congelador CTCC-25,Reacsa,3256,25375.24,Pieza
HE-INS-VOL-AVA-001,Voltamperímetro Digital Avaly VA-803M,Herramientas,Instrumentos,Avaly,VA-803M,Voltamperímetro Avaly Digital 400A/600A VA-803M,,,,,,Voltamperímetro Avaly,Reacsa,3257,808.42,Pieza
AC-SEC-CAM-HON-001,Cámara Seguridad Wifi C1 Honeywell,Accesorios,Seguridad,Honeywell,CHC8080W1000/U,Cámara de Seguridad Wifi C1 Para Interiores Honeywell,,,,,,Cámara Seguridad Honeywell,Reacsa,3258,1001.82,Pieza
