sku,nombre_estandarizado,grupo_general,grupo_especializado,marca,modelo,descripcion_tecnica,capacidad,voltaje,refrigerante,tipo_operacion,seer,observaciones_equivalencia,proveedor_original,sku_original,precio_referencia,unidad
TMP-63CAECE9,MOTOR ERO INTERNACIONAL 1/15 HP 220V 1.0A 1550 RPM CCW,Otros,Otros,Genérica,,MOTOR ERO INTERNACIONAL 1/15 HP 220V 1.0A 1550 RPM CCW,,,,,,MOTOR ERO INTERNACIONAL 1/15 HP 220V 1.0A 1550 RPM CCW,Reacsa,MTRARU014,1008.63,Pieza
TMP-546021D9,MICROMOTOR EMERSON POLO SOMB 1/40 HP 220 V,Otros,Otros,Genérica,,MICROMOTOR EMERSON POLO SOMB 1/40 HP 220 V,,,,,,MICROMOTOR EMERSON POLO SOMB 1/40 HP 220 V,Reacsa,5449-MFB-18W-220V,458.13,Pieza
TMP-D33DB5AD,MOTOR AVALY VENTILADOR 110V 60H 3000 RPM,Otros,Otros,Genérica,,MOTOR AVALY VENTILADOR 110V 60H 3000 RPM,,,,,,MOTOR AVALY VENTILADOR 110V 60H 3000 RPM,Reacsa,VA670,388.09,Pieza
TMP-A2C6636A,MOTOR 1/40 HP HEATER COPLE ABI. CCW,Otros,Otros,Genérica,,MOTOR 1/40 HP HEATER COPLE ABI. CCW,,,,,,MOTOR 1/40 HP HEATER COPLE ABI. CCW,Reacsa,481-3-C5,474.46,Pieza
TMP-6A2E3351,MOTOR FASCO 1/20 HP 220W CCW,Otros,Otros,Genérica,,MOTOR FASCO 1/20 HP 220W CCW,,,,,,MOTOR FASCO 1/20 HP 220W CCW,Reacsa,D189,1697.12,Pieza
TMP-A485C05F,MOTOR FASCO 1/12 HP 208/230V 1550 RPM,Otros,Otros,Genérica,,MOTOR FASCO 1/12 HP 208/230V 1550 RPM,,,,,,MOTOR FASCO 1/12 HP 208/230V 1550 RPM,Reacsa,D1125,2664.52,Pieza
TMP-E061181E,REFRIGERADOR IMBERA 4 PUERTAS 3/8 HP BCO C/CIF 1010785,Otros,Otros,Genérica,,REFRIGERADOR IMBERA 4 PUERTAS 3/8 HP BCO C/CIF 1010785,,,,,,REFRIGERADOR IMBERA 4 PUERTAS 3/8 HP BCO C/CIF 1010785,Reacsa,VR-35-B-4,53869.01,Pieza
TMP-22B446B4,REFRIGERADOR IMBERA 2 PUERTAS 1/4HP 18.6ft3,Otros,Otros,Genérica,,REFRIGERADOR IMBERA 2 PUERTAS 1/4HP 18.6ft3,,,,,,REFRIGERADOR IMBERA 2 PUERTAS 1/4HP 18.6ft3,Reacsa,VR-19-B,34849.79,Pieza
TMP-D1E6A2FA,ENFRIADOR VERTICAL IMBERA 1 PUERTA,Otros,Otros,Genérica,,ENFRIADOR VERTICAL IMBERA 1 PUERTA,,,,,,ENFRIADOR VERTICAL IMBERA 1 PUERTA,Reacsa,VR-17-B,28591.67,Pieza
TMP-94C29C9C,Enfriador evaporativo portátil Portacool Jetstream 230,Otros,Otros,Genérica,,Enfriador evaporativo portátil Portacool Jetstream 230,,,,,,Enfriador evaporativo portátil Portacool Jetstream 230,Reacsa,PACJS2301A1,41243.35,Pieza
TMP-EDA352FB,"MOTOR BOHN 1/15HP, 208-230V",Otros,Otros,Genérica,,"MOTOR BOHN 1/15HP, 208-230V",,,,,,"MOTOR BOHN 1/15HP, 208-230V",Reacsa,25309101,5553.28,Pieza
TMP-3308761F,MOTOR VENTILADOR AVALY 110/120V 2700/3100 RPM,Otros,Otros,Genérica,,MOTOR VENTILADOR AVALY 110/120V 2700/3100 RPM,,,,,,MOTOR VENTILADOR AVALY 110/120V 2700/3100 RPM,Reacsa,VA-12038HSL1,414.32,Pieza
TMP-7FDA0C3B,MOTOR ERO INTERNACIONAL DIFUSOR ARUKI 1/22HP 110V 1300/1550 RPM,Otros,Otros,Genérica,,MOTOR ERO INTERNACIONAL DIFUSOR ARUKI 1/22HP 110V 1300/1550 RPM,,,,,,MOTOR ERO INTERNACIONAL DIFUSOR ARUKI 1/22HP 110V 1300/1550 RPM,Reacsa,MTRARU122,806.44,Pieza
TMP-F575729A,MOTOR ERO INTERNACIONAL DIFUSOR ARUKI 1/70 HP 115V 60 HZ MULTIPLES,Otros,Otros,Genérica,,MOTOR ERO INTERNACIONAL DIFUSOR ARUKI 1/70 HP 115V 60 HZ MULTIPLES,,,,,,MOTOR ERO INTERNACIONAL DIFUSOR ARUKI 1/70 HP 115V 60 HZ MULTIPLES,Reacsa,MTRARU170,441.19,Pieza
TMP-E6F3CBD6,MOTOR AVALY 6 WATTS 115V 50/60 HZ 1550 RPM,Otros,Otros,Genérica,,MOTOR AVALY 6 WATTS 115V 50/60 HZ 1550 RPM,,,,,,MOTOR AVALY 6 WATTS 115V 50/60 HZ 1550 RPM,Reacsa,VA-1081-6WCW,722.46,Pieza
TMP-DA7823DB,MOTOR AVALY 9 WATTS 50/60 HZ 1550 RPM,Otros,Otros,Genérica,,MOTOR AVALY 9 WATTS 50/60 HZ 1550 RPM,,,,,,MOTOR AVALY 9 WATTS 50/60 HZ 1550 RPM,Reacsa,VA-1091-9WCW,485.76,Pieza
TMP-0339D3A9,MOTOR ERO INTERNACIONAL CON ACCESORIOS LM670,Otros,Otros,Genérica,,MOTOR ERO INTERNACIONAL CON ACCESORIOS LM670,,,,,,MOTOR ERO INTERNACIONAL CON ACCESORIOS LM670,Reacsa,MTCAUV001,253.6,Pieza
TMP-65A14F85,MOTOR DIFUSOR ARUKI 18W 1/40 HP 220V,Otros,Otros,Genérica,,MOTOR DIFUSOR ARUKI 18W 1/40 HP 220V,,,,,,MOTOR DIFUSOR ARUKI 18W 1/40 HP 220V,Reacsa,MTRARU240,557.82,Pieza
TMP-FFBB88FA,MICROMOTOR EMERSON POLO SOMB 1/70 HP 127V,Otros,Otros,Genérica,,MICROMOTOR EMERSON POLO SOMB 1/70 HP 127V,,,,,,MICROMOTOR EMERSON POLO SOMB 1/70 HP 127V,Reacsa,MFB10W,366.38,Pieza
TMP-D42FDB84,CONTACTOR DE PROPOSITO DEFINIDO WHITE RODGERS 2 POLOS 30 AMP 208-240V - 2 POLOS,Otros,Otros,Genérica,,CONTACTOR DE PROPOSITO DEFINIDO WHITE RODGERS 2 POLOS 30 AMP 208-240V - 2 POLOS,,,,,,CONTACTOR DE PROPOSITO DEFINIDO WHITE RODGERS 2 POLOS 30 AMP 208-240V - 2 POLOS,Reacsa,90-246,306.69,Pieza
TMP-315F5B63,BOMBA CONDENSADORA ERO P/MNSPLT 110V/220V,Otros,Otros,Genérica,,BOMBA CONDENSADORA ERO P/MNSPLT 110V/220V,,,,,,BOMBA CONDENSADORA ERO P/MNSPLT 110V/220V,Reacsa,BOMSCS001,1476.84,Pieza
TMP-A00D7C7F,BOMBA DE CONDENSADO P/MINISPLIT 115V DIVERSITECH,Otros,Otros,Genérica,,BOMBA DE CONDENSADO P/MINISPLIT 115V DIVERSITECH,,,,,,BOMBA DE CONDENSADO P/MINISPLIT 115V DIVERSITECH,Reacsa,CP-M115,2557.15,Pieza
TMP-28DAC492,"BOMBA DE CONDENSADO 22"" DIVERSITECH",Otros,Otros,Genérica,,"BOMBA DE CONDENSADO 22"" DIVERSITECH",,,,,,"BOMBA DE CONDENSADO 22"" DIVERSITECH",Reacsa,ULTRACP-22T,1873.14,Pieza
TMP-D518CDF6,BOMBA ASPEN MINI AQUA UNIVOLT 100V/250V,Otros,Otros,Genérica,,BOMBA ASPEN MINI AQUA UNIVOLT 100V/250V,,,,,,BOMBA ASPEN MINI AQUA UNIVOLT 100V/250V,Reacsa,FP1035,2285.59,Pieza
TMP-97CA8224,COMPRESOR ERO INTERNATIONAL 1/3 HP R-134A 110-120V / 60 HZ,Otros,Otros,Genérica,,COMPRESOR ERO INTERNATIONAL 1/3 HP R-134A 110-120V / 60 HZ,,,,,,COMPRESOR ERO INTERNATIONAL 1/3 HP R-134A 110-120V / 60 HZ,Reacsa,CMRESK013,2157.4,Pieza
TMP-5B40031F,COMPRESOR HERMETICO EMBRACO 3/4 HP R-404A 115V - 3/4 HP,Otros,Otros,Genérica,,COMPRESOR HERMETICO EMBRACO 3/4 HP R-404A 115V - 3/4 HP,,,,,,COMPRESOR HERMETICO EMBRACO 3/4 HP R-404A 115V - 3/4 HP,Reacsa,NEK2150GK,5177.76,Pieza
TMP-5477E57D,COMPRESOR COPELAND HERMETICO 1.5 HP 230 V MONOFÁSICO,Otros,Otros,Genérica,,COMPRESOR COPELAND HERMETICO 1.5 HP 230 V MONOFÁSICO,,,,,,COMPRESOR COPELAND HERMETICO 1.5 HP 230 V MONOFÁSICO,Reacsa,CS18K6ME-PFV-162,22130.5,Pieza
TMP-E9F74E18,COMPRESOR COPELAND HERMETICO 2 HP 230V MONOFÁSICO,Otros,Otros,Genérica,,COMPRESOR COPELAND HERMETICO 2 HP 230V MONOFÁSICO,,,,,,COMPRESOR COPELAND HERMETICO 2 HP 230V MONOFÁSICO,Reacsa,CR24K6M-PFV-101,13206.28,Pieza
TMP-130AAB84,COMPRESOR COPELAND HERMETICO TRIFÁSICO 2 HP 230,Otros,Otros,Genérica,,COMPRESOR COPELAND HERMETICO TRIFÁSICO 2 HP 230,,,,,,COMPRESOR COPELAND HERMETICO TRIFÁSICO 2 HP 230,Reacsa,CR24K6M-TF5-101,16119.23,Pieza
TMP-528D19DE,COMPRESOR FRACCIONADO DANFOSS 1/2 HP 220V R404A - 1/2 HP,Otros,Otros,Genérica,,COMPRESOR FRACCIONADO DANFOSS 1/2 HP 220V R404A - 1/2 HP,,,,,,COMPRESOR FRACCIONADO DANFOSS 1/2 HP 220V R404A - 1/2 HP,Reacsa,123B2532,4021.97,Pieza
TMP-3F298FD4,COMPRESOR FRACCIONADO DANFOSS 3/4 HP 115/1 R134A - 3/4 HP,Otros,Otros,Genérica,,COMPRESOR FRACCIONADO DANFOSS 3/4 HP 115/1 R134A - 3/4 HP,,,,,,COMPRESOR FRACCIONADO DANFOSS 3/4 HP 115/1 R134A - 3/4 HP,Reacsa,123B1588,4026.99,Pieza
TMP-508EDB21,COMPRESOR COPELAND HERMETICO 3 HP 220 V MONOFÁSICO,Otros,Otros,Genérica,,COMPRESOR COPELAND HERMETICO 3 HP 220 V MONOFÁSICO,,,,,,COMPRESOR COPELAND HERMETICO 3 HP 220 V MONOFÁSICO,Reacsa,CR37K6M-PFV-101,17560.75,Pieza
TMP-6CD87731,COMPRESOR COPELAND SCROLL SOLDABLE 7/8 200 230/3 38000 BTU,Otros,Otros,Genérica,,COMPRESOR COPELAND SCROLL SOLDABLE 7/8 200 230/3 38000 BTU,,,,,,COMPRESOR COPELAND SCROLL SOLDABLE 7/8 200 230/3 38000 BTU,Reacsa,ZP38K5E-TF5-622,25220.55,Pieza
TMP-D9E10792,COMPRESOR ERO INTERNATIONAL GQR11TD 1/3 HP 110V HBP R134A,Otros,Otros,Genérica,,COMPRESOR ERO INTERNATIONAL GQR11TD 1/3 HP 110V HBP R134A,,,,,,COMPRESOR ERO INTERNATIONAL GQR11TD 1/3 HP 110V HBP R134A,Reacsa,CMCMSK134013,2710.75,Pieza
TMP-DB239451,COMPRESOR ERO INTERNATIONAL GQR80TD 1/4 HP 110 V HBP R134A,Otros,Otros,Genérica,,COMPRESOR ERO INTERNATIONAL GQR80TD 1/4 HP 110 V HBP R134A,,,,,,COMPRESOR ERO INTERNATIONAL GQR80TD 1/4 HP 110 V HBP R134A,Reacsa,CMCMSK134014,2401.28,Pieza
TMP-EECE5FDA,COMPRESOR ERO INTERNACIONAL 1/6 HP R134A 110 120V/60HZ,Otros,Otros,Genérica,,COMPRESOR ERO INTERNACIONAL 1/6 HP R134A 110 120V/60HZ,,,,,,COMPRESOR ERO INTERNACIONAL 1/6 HP R134A 110 120V/60HZ,Reacsa,CMRESK016,1618.05,Pieza
TMP-E754160A,COMPRESOR ERO INTERNATIONAL 1/2 HP R134A 110 120V/6060HZ,Otros,Otros,Genérica,,COMPRESOR ERO INTERNATIONAL 1/2 HP R134A 110 120V/6060HZ,,,,,,COMPRESOR ERO INTERNATIONAL 1/2 HP R134A 110 120V/6060HZ,Reacsa,CMRESK012L,2662.01,Pieza
TMP-71691C09,COMPRESOR ERO INTERNATIONAL 1/10 HP R134A (110 120V/60HZ),Otros,Otros,Genérica,,COMPRESOR ERO INTERNATIONAL 1/10 HP R134A (110 120V/60HZ),,,,,,COMPRESOR ERO INTERNATIONAL 1/10 HP R134A (110 120V/60HZ),Reacsa,CMRESK110,1472.86,Pieza
TMP-345F765B,COMPRESOR HERMETICO EMBRACO 1 1/2 HP 208 230/1 R404A - 1 1/2 HP,Otros,Otros,Genérica,,COMPRESOR HERMETICO EMBRACO 1 1/2 HP 208 230/1 R404A - 1 1/2 HP,,,,,,COMPRESOR HERMETICO EMBRACO 1 1/2 HP 208 230/1 R404A - 1 1/2 HP,Reacsa,NJ9238GK-B,9626.16,Pieza
TMP-1E31611B,COMPRESOR COPELAND HERMETICO 3HP 220/3,Otros,Otros,Genérica,,COMPRESOR COPELAND HERMETICO 3HP 220/3,,,,,,COMPRESOR COPELAND HERMETICO 3HP 220/3,Reacsa,CR37K6M-TF5-101,18513.27,Pieza
TMP-744BDEED,COMPRESOR ROTATIVO 1 TONELADA 220V R-410 GC ALLIANCE INC,Otros,Otros,Genérica,,COMPRESOR ROTATIVO 1 TONELADA 220V R-410 GC ALLIANCE INC,,,,,,COMPRESOR ROTATIVO 1 TONELADA 220V R-410 GC ALLIANCE INC,Reacsa,GKS113KBA,2081.61,Pieza
TMP-29389769,COMPRESOR FRACCIONADO DANFOSS HUAYI 1/5 HP R134A,Otros,Otros,Genérica,,COMPRESOR FRACCIONADO DANFOSS HUAYI 1/5 HP R134A,,,,,,COMPRESOR FRACCIONADO DANFOSS HUAYI 1/5 HP R134A,Reacsa,123B1301,1725.98,Pieza
TMP-78C0CED1,LIMPIADOR FLUSHING 11FCO.DE 0.946ML,Otros,Otros,Genérica,,LIMPIADOR FLUSHING 11FCO.DE 0.946ML,,,,,,LIMPIADOR FLUSHING 11FCO.DE 0.946ML,Reacsa,000000000000000011,670.75,Pieza
TMP-8908C58F,ACEITE BARRETO P/AC AUTO ISO46 250ML,Otros,Otros,Genérica,,ACEITE BARRETO P/AC AUTO ISO46 250ML,,,,,,ACEITE BARRETO P/AC AUTO ISO46 250ML,Reacsa,PAG46CTP,129.42,Pieza
TMP-1739C51E,PEGAMENTO IND PRESTO FORM C/NGRO DE 1L,Otros,Otros,Genérica,,PEGAMENTO IND PRESTO FORM C/NGRO DE 1L,,,,,,PEGAMENTO IND PRESTO FORM C/NGRO DE 1L,Reacsa,PFN-01,462.26,Pieza
TMP-73475525,PEGAMENTO PRESTO FORM.C/NEGRO LATA DE 4 LTS,Otros,Otros,Genérica,,PEGAMENTO PRESTO FORM.C/NEGRO LATA DE 4 LTS,,,,,,PEGAMENTO PRESTO FORM.C/NEGRO LATA DE 4 LTS,Reacsa,PFN-04,1501.9,Pieza
TMP-FC2B8A68,PEGAMENTO FORM.C/NEGROLATA DE 250ML,Otros,Otros,Genérica,,PEGAMENTO FORM.C/NEGROLATA DE 250ML,,,,,,PEGAMENTO FORM.C/NEGROLATA DE 250ML,Reacsa,PFN-0250,186.64,Pieza
TMP-0598A5B8,FLUIDO DE ESPECIALIDAD OPTEON SF80 20.43KG/45LB PAL,Otros,Otros,Genérica,,FLUIDO DE ESPECIALIDAD OPTEON SF80 20.43KG/45LB PAL,,,,,,FLUIDO DE ESPECIALIDAD OPTEON SF80 20.43KG/45LB PAL,Reacsa,OPTEON-SF80,11582.12,Pieza
TMP-CF721DB2,GAS SUVA 507CIL. DESECHABLE DE 11.35 K,Otros,Otros,Genérica,,GAS SUVA 507CIL. DESECHABLE DE 11.35 K,,,,,,GAS SUVA 507CIL. DESECHABLE DE 11.35 K,Reacsa,GS-507-11-4,2697.26,Pieza
TMP-F4780C7E,LIMPIADOR OPTEON SF FLUSH 4.54KG/10LB DA,Otros,Otros,Genérica,,LIMPIADOR OPTEON SF FLUSH 4.54KG/10LB DA,,,,,,LIMPIADOR OPTEON SF FLUSH 4.54KG/10LB DA,Reacsa,OPTEON-SF-FLUSH,2837.62,Pieza
TMP-94459522,GAS ISCEON MO49 BOYA DE 13.4 KGS.,Otros,Otros,Genérica,,GAS ISCEON MO49 BOYA DE 13.4 KGS.,,,,,,GAS ISCEON MO49 BOYA DE 13.4 KGS.,Reacsa,GI-MO49-13-4,6454.66,Pieza
TMP-BB565EB7,GAS ISCEON MO79 DE 10.89 KILOS,Otros,Otros,Genérica,,GAS ISCEON MO79 DE 10.89 KILOS,,,,,,GAS ISCEON MO79 DE 10.89 KILOS,Reacsa,GI-MO79-10-9,6489.09,Pieza
TMP-1B49EA47,SOLDADURA 5% PLATA 8 VARILLAS NITROPACK,Otros,Otros,Genérica,,SOLDADURA 5% PLATA 8 VARILLAS NITROPACK,,,,,,SOLDADURA 5% PLATA 8 VARILLAS NITROPACK,Reacsa,SILVALOY-58T,517.13,Pieza
TMP-85CADF1E,SOLDADURA 5% 32 VARILLAS NITROPACK,Otros,Otros,Genérica,,SOLDADURA 5% 32 VARILLAS NITROPACK,,,,,,SOLDADURA 5% 32 VARILLAS NITROPACK,Reacsa,SILVALOY-532T,1966.71,Pieza
TMP-940AD62A,SOLDADURA 15% TUBO DE 8 PIEZAS NITROPACK,Otros,Otros,Genérica,,SOLDADURA 15% TUBO DE 8 PIEZAS NITROPACK,,,,,,SOLDADURA 15% TUBO DE 8 PIEZAS NITROPACK,Reacsa,SILVALOY-158T,1370.89,Pieza
TMP-46A02E5C,SOLDADURA 15% TUBO DE 32 PIEZA NITROPACK,Otros,Otros,Genérica,,SOLDADURA 15% TUBO DE 32 PIEZA NITROPACK,,,,,,SOLDADURA 15% TUBO DE 32 PIEZA NITROPACK,Reacsa,SILVALOY-1532T,5377.8,Pieza
TMP-EB2AFE9F,SOLDADURA 0% TUBO 32 VARILLAS NITROPACK,Otros,Otros,Genérica,,SOLDADURA 0% TUBO 32 VARILLAS NITROPACK,,,,,,SOLDADURA 0% TUBO 32 VARILLAS NITROPACK,Reacsa,SILVALOY-032T,387.53,Pieza
TMP-632336B5,"ARMAFLEX K FLEX 7/8"" X 3/4"" W X 72",Otros,Otros,Genérica,,"ARMAFLEX K FLEX 7/8"" X 3/4"" W X 72",,,,,,"ARMAFLEX K FLEX 7/8"" X 3/4"" W X 72",Reacsa,6RX068078,78.15,Pieza
TMP-EB9F4C04,Refrigerante Opteon XP44 (R-452A),Otros,Otros,Genérica,,Refrigerante Opteon XP44 (R-452A),,,,,,Refrigerante Opteon XP44 (R-452A),Reacsa,OPTEON-XP44-11-35,10536.45,Pieza
TMP-C3B8DDF2,"ARMAFLEX 5/8 X 3/8 W X 72""",Otros,Otros,Genérica,,"ARMAFLEX 5/8 X 3/8 W X 72""",,,,,,"ARMAFLEX 5/8 X 3/8 W X 72""",Reacsa,6RXL038058,46.96,Pieza
TMP-8EE7608F,"ARMAFLEX K FLEX 5/8"" X 3/4"" W X 72""",Otros,Otros,Genérica,,"ARMAFLEX K FLEX 5/8"" X 3/4"" W X 72""",,,,,,"ARMAFLEX K FLEX 5/8"" X 3/4"" W X 72""",Reacsa,6RX068058,65.25,Pieza
TMP-7A931ECC,ARMAFLEX K FLEX 1 5/8´´ X 1´´ W X 72´´,Otros,Otros,Genérica,,ARMAFLEX K FLEX 1 5/8´´ X 1´´ W X 72´´,,,,,,ARMAFLEX K FLEX 1 5/8´´ X 1´´ W X 72´´,Reacsa,6RX100158,243.42,Pieza
TMP-A9A2EB2C,ARMAFLEX 1 3/8´´ X 1´´ W X 72´´,Otros,Otros,Genérica,,ARMAFLEX 1 3/8´´ X 1´´ W X 72´´,,,,,,ARMAFLEX 1 3/8´´ X 1´´ W X 72´´,Reacsa,6RX100138,215.46,Pieza
TMP-D984F24C,ARMAFLEX K FLEX 1 5/8´´ X 1/2´´ W X 72´´,Otros,Otros,Genérica,,ARMAFLEX K FLEX 1 5/8´´ X 1/2´´ W X 72´´,,,,,,ARMAFLEX K FLEX 1 5/8´´ X 1/2´´ W X 72´´,Reacsa,6RX048158,67.76,Pieza
TMP-5CA86EB8,"ARMAFLEX 1/2"" X 1"" W X 72""",Otros,Otros,Genérica,,"ARMAFLEX 1/2"" X 1"" W X 72""",,,,,,"ARMAFLEX 1/2"" X 1"" W X 72""",Reacsa,6RX100048,113.82,Pieza
TMP-EA3A6365,ARMAFLEX K FLEX 1/4´´ X 1´´ W X 72´´,Otros,Otros,Genérica,,ARMAFLEX K FLEX 1/4´´ X 1´´ W X 72´´,,,,,,ARMAFLEX K FLEX 1/4´´ X 1´´ W X 72´´,Reacsa,6RX100028,97.87,Pieza
TMP-1AEBFEF8,"ARMAFLEX 3/4"" X 1"" W X 72""",Otros,Otros,Genérica,,"ARMAFLEX 3/4"" X 1"" W X 72""",,,,,,"ARMAFLEX 3/4"" X 1"" W X 72""",Reacsa,6RX100068,136.41,Pieza
TMP-1907C079,ARMAFLEX K FLEX 7/8 X 1 W X 72 90´,Otros,Otros,Genérica,,ARMAFLEX K FLEX 7/8 X 1 W X 72 90´,,,,,,ARMAFLEX K FLEX 7/8 X 1 W X 72 90´,Reacsa,6RX100078,152.54,Pieza
TMP-CAF59576,"ARMAFLEX 5/8"" X 1"" W X 72""",Otros,Otros,Genérica,,"ARMAFLEX 5/8"" X 1"" W X 72""",,,,,,"ARMAFLEX 5/8"" X 1"" W X 72""",Reacsa,6RX100058,122.96,Pieza
TMP-366BE79B,"ARMAFLEX K FLEX 3/8"" X 1"" W X72""",Otros,Otros,Genérica,,"ARMAFLEX K FLEX 3/8"" X 1"" W X72""",,,,,,"ARMAFLEX K FLEX 3/8"" X 1"" W X72""",Reacsa,6RX100038,103.07,Pieza
TMP-1E49190E,ARMAFLEX K FLEX 1-1/8 X 1 W X72 66´,Otros,Otros,Genérica,,ARMAFLEX K FLEX 1-1/8 X 1 W X72 66´,,,,,,ARMAFLEX K FLEX 1-1/8 X 1 W X72 66´,Reacsa,6RX100118,184.98,Pieza
TMP-A41082F7,ARMAFLEX K FLEX 1-3/8 X 1/2 W X72 120´,Otros,Otros,Genérica,,ARMAFLEX K FLEX 1-3/8 X 1/2 W X72 120´,,,,,,ARMAFLEX K FLEX 1-3/8 X 1/2 W X72 120´,Reacsa,6RX048138,58.43,Pieza
TMP-31BA2B07,ARMAFLEX K FLEX 1/2 X 1/2 W X 72 360´,Otros,Otros,Genérica,,ARMAFLEX K FLEX 1/2 X 1/2 W X 72 360´,,,,,,ARMAFLEX K FLEX 1/2 X 1/2 W X 72 360´,Reacsa,6RX048048,38.54,Pieza
TMP-9910881B,"ARMAFLEX K FLEX 1""3/8"" X 3/4"" W X 72""",Otros,Otros,Genérica,,"ARMAFLEX K FLEX 1""3/8"" X 3/4"" W X 72""",,,,,,"ARMAFLEX K FLEX 1""3/8"" X 3/4"" W X 72""",Reacsa,6RX068138,109.34,Pieza
TMP-5C429951,"ARMAFLEX K FLEX 3/4"" X 1/2"" W X 72""",Otros,Otros,Genérica,,"ARMAFLEX K FLEX 3/4"" X 1/2"" W X 72""",,,,,,"ARMAFLEX K FLEX 3/4"" X 1/2"" W X 72""",Reacsa,6RX048068,43.92,Pieza
TMP-4724F560,AISLANTE ARMAFLEX K FLEX 1/2 X 3/8 W X 72´,Otros,Otros,Genérica,,AISLANTE ARMAFLEX K FLEX 1/2 X 3/8 W X 72´,,,,,,AISLANTE ARMAFLEX K FLEX 1/2 X 3/8 W X 72´,Reacsa,RX038048,21.69,Pieza
TMP-B645EA89,VISINVECH | CHAROLA DESLIZANTE 3 LT 4 HILERAS,Otros,Otros,Genérica,,VISINVECH | CHAROLA DESLIZANTE 3 LT 4 HILERAS,,,,,,VISINVECH | CHAROLA DESLIZANTE 3 LT 4 HILERAS,Reacsa,VISINVECH,3484.58,Pieza
TMP-C2C53D73,CINTA DE ALUMINIO PARA SISTEMAS DE AIRE ACONDICIONADO,Otros,Otros,Genérica,,CINTA DE ALUMINIO PARA SISTEMAS DE AIRE ACONDICIONADO,,,,,,CINTA DE ALUMINIO PARA SISTEMAS DE AIRE ACONDICIONADO,Reacsa,TA-45,151.29,Pieza
TMP-589A0654,MINISPLIT MIDEA 1 TON FRIO/CALOR 220V ESTÁNDAR - 1 Tonelada / Frío y calor / Estándar,Otros,Otros,Genérica,,MINISPLIT MIDEA 1 TON FRIO/CALOR 220V ESTÁNDAR - 1 Tonelada / Frío y calor / Estándar,,,,,,MINISPLIT MIDEA 1 TON FRIO/CALOR 220V ESTÁNDAR - 1 Tonelada / Frío y calor / Estándar,Reacsa,MAS12H2AGO,5481.96,Pieza
TMP-3405BD1A,LET090BC | EVAPORADOR BOHN BP 2267 KCAL LT 208-230/1 ELECTRICO,Otros,Otros,Genérica,,LET090BC | EVAPORADOR BOHN BP 2267 KCAL LT 208-230/1 ELECTRICO,,,,,,LET090BC | EVAPORADOR BOHN BP 2267 KCAL LT 208-230/1 ELECTRICO,Reacsa,LET090BC,52422.33,Pieza
TMP-4F1FF554,VOLTAMPERIMETRO GANCHO UEI DIGITAL,Otros,Otros,Genérica,,VOLTAMPERIMETRO GANCHO UEI DIGITAL,,,,,,VOLTAMPERIMETRO GANCHO UEI DIGITAL,Reacsa,DL-369,1983.92,Pieza
TMP-62798F36,BOTE ESPUMA BARRETO TOUCH N FOAM 34,Otros,Otros,Genérica,,BOTE ESPUMA BARRETO TOUCH N FOAM 34,,,,,,BOTE ESPUMA BARRETO TOUCH N FOAM 34,Reacsa,340-G,220.12,Pieza
TMP-4A4C254F,MENSULA CRIOTEC INOXS301 22MM DE ANCHO,Otros,Otros,Genérica,,MENSULA CRIOTEC INOXS301 22MM DE ANCHO,,,,,,MENSULA CRIOTEC INOXS301 22MM DE ANCHO,Reacsa,024-010124,9.65,Pieza
TMP-50A63700,MINISPLIT YORK 1.5 TON SOLO FRIO 220V INVERTER - Solo frío / 1.5 Tonelada / Inverter,Otros,Otros,Genérica,,MINISPLIT YORK 1.5 TON SOLO FRIO 220V INVERTER - Solo frío / 1.5 Tonelada / Inverter,,,,,,MINISPLIT YORK 1.5 TON SOLO FRIO 220V INVERTER - Solo frío / 1.5 Tonelada / Inverter,Reacsa,YHJE18ZTMGMMORX,8023.86,Pieza
TMP-E49E788B,MINISPLIT HISENSE WIFI INVERTER 2 TON SOLO FRIO 220V - 2 Toneladas / Solo frío / Inverter,Otros,Otros,Genérica,,MINISPLIT HISENSE WIFI INVERTER 2 TON SOLO FRIO 220V - 2 Toneladas / Solo frío / Inverter,,,,,,MINISPLIT HISENSE WIFI INVERTER 2 TON SOLO FRIO 220V - 2 Toneladas / Solo frío / Inverter,Reacsa,AT242CBW,15851.23,Pieza
TMP-442C0AD3,MINISPLIT LG DUAL INVERTER SOLO FRIO 2 TON 220/1 R410 - 2 Toneladas / Solo frío / Inverter,Otros,Otros,Genérica,,MINISPLIT LG DUAL INVERTER SOLO FRIO 2 TON 220/1 R410 - 2 Toneladas / Solo frío / Inverter,,,,,,MINISPLIT LG DUAL INVERTER SOLO FRIO 2 TON 220/1 R410 - 2 Toneladas / Solo frío / Inverter,Reacsa,VM242C9,17869.06,Pieza
TMP-9240B6DB,MINISPLIT PRIME 2 TON SOLO FRIO INVERTER 220V,Otros,Otros,Genérica,,MINISPLIT PRIME 2 TON SOLO FRIO INVERTER 220V,,,,,,MINISPLIT PRIME 2 TON SOLO FRIO INVERTER 220V,Reacsa,EMPRC242-W,13080.04,Pieza
